C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_24_322.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_24_322.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_24_322.jpg,0,1,0,30.19029
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_24_397.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_24_397.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_24_397.jpg,0,1,0,30.19029
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_24_508.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_24_508.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_24_508.jpg,-0.25,1,0,30.17585
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_24_621.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_24_621.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_24_621.jpg,0,1,0,30.19015
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_24_688.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_24_688.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_24_688.jpg,0,1,0,30.19027
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_24_817.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_24_817.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_24_817.jpg,0,1,0,30.19028
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_24_927.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_24_927.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_24_927.jpg,-0.25,1,0,30.17562
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_25_106.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_25_106.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_25_106.jpg,-0.3,1,0,30.1726
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_25_202.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_25_202.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_25_202.jpg,-0.5500001,1,0,30.14155
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_25_315.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_25_315.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_25_315.jpg,0,1,0,30.1882
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_25_505.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_25_505.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_25_505.jpg,-0.35,1,0,30.1676
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_25_689.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_25_689.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_25_689.jpg,0,0.4615756,0,30.05251
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_25_863.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_25_863.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_25_863.jpg,0,0,0,29.67396
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_25_959.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_25_959.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_25_959.jpg,0,0,0,29.37616
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_26_031.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_26_031.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_26_031.jpg,0,0,0,29.1988
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_26_118.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_26_118.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_26_118.jpg,0,0,0,28.90429
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_26_205.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_26_205.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_26_205.jpg,0.2,0,0,28.65206
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_26_293.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_26_293.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_26_293.jpg,0,0,0,28.36082
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_26_406.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_26_406.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_26_406.jpg,0,0,0,28.07405
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_26_580.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_26_580.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_26_580.jpg,0,0,0,27.56668
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_26_665.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_26_665.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_26_665.jpg,-0.2,0,0,27.32427
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_26_746.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_26_746.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_26_746.jpg,0,0,0,27.1025
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_26_834.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_26_834.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_26_834.jpg,0,0,0,26.82976
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_26_923.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_26_923.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_26_923.jpg,-0.2,0,0,26.59693
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_27_015.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_27_015.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_27_015.jpg,0,0,0,26.32775
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_27_100.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_27_100.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_27_100.jpg,0,0,0,26.11613
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_27_192.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_27_192.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_27_192.jpg,-0.2,0,0,25.89065
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_27_280.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_27_280.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_27_280.jpg,-0.45,0,0,25.51424
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_27_389.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_27_389.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_27_389.jpg,0,0,0,25.23994
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_27_502.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_27_502.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_27_502.jpg,-0.3,0,0,24.90645
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_27_651.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_27_651.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_27_651.jpg,-0.6500001,0,0,24.31611
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_27_753.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_27_753.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_27_753.jpg,-0.9000002,0,0,23.75005
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_27_856.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_27_856.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_27_856.jpg,-1,0,0,23.05277
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_27_965.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_27_965.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_27_965.jpg,-1,0,0,22.63486
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_28_090.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_28_090.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_28_090.jpg,0,0,0,22.10038
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_28_182.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_28_182.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_28_182.jpg,0,0,0,21.95198
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_28_294.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_28_294.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_28_294.jpg,0,0,0.3285219,20.03483
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_28_449.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_28_449.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_28_449.jpg,0,0,0,19.08789
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_28_631.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_28_631.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_28_631.jpg,0,0,0,18.76112
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_28_730.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_28_730.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_28_730.jpg,0.25,0,0,18.20173
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_28_815.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_28_815.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_28_815.jpg,0.5000001,0,0,18.15453
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_28_849.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_28_849.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_28_849.jpg,0.6500001,0,0,17.69261
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_28_930.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_28_930.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_28_930.jpg,0,0,0,17.57863
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_29_069.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_29_069.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_29_069.jpg,0,0,0,17.62372
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_29_164.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_29_164.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_29_164.jpg,0,0.2710971,0,17.28396
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_29_249.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_29_249.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_29_249.jpg,0,0.5852658,0,18.12217
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_29_374.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_29_374.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_29_374.jpg,-0.25,1,0,19.56503
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_29_462.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_29_462.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_29_462.jpg,-0.45,1,0,20.26668
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_29_601.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_29_601.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_29_601.jpg,-0.8000001,1,0,21.30482
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_29_775.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_29_775.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_29_775.jpg,0,1,0,23.01461
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_29_841.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_29_841.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_29_841.jpg,-0.15,1,0,23.60296
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_29_955.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_29_955.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_29_955.jpg,-0.45,1,0,24.67088
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_30_057.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_30_057.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_30_057.jpg,-0.7,1,0,25.40594
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_30_150.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_30_150.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_30_150.jpg,0,1,0,26.11499
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_30_241.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_30_241.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_30_241.jpg,0,1,0,27.04621
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_30_326.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_30_326.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_30_326.jpg,0,1,0,27.796
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_30_412.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_30_412.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_30_412.jpg,0,1,0,28.54059
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_30_488.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_30_488.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_30_488.jpg,-0.2,1,0,29.26396
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_30_580.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_30_580.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_30_580.jpg,0,1,0,30.1805
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_30_672.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_30_672.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_30_672.jpg,0,1,0,30.19086
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_30_771.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_30_771.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_30_771.jpg,-0.25,1,0,30.17558
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_30_861.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_30_861.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_30_861.jpg,-0.5000001,1,0,30.14461
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_30_957.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_30_957.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_30_957.jpg,0,1,0,30.18872
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_31_048.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_31_048.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_31_048.jpg,-0.2,1,0,30.18521
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_31_146.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_31_146.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_31_146.jpg,0,1,0,30.18996
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_31_253.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_31_253.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_31_253.jpg,-0.25,1,0,30.1779
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_31_351.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_31_351.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_31_351.jpg,0,1,0,30.19
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_31_436.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_31_436.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_31_436.jpg,0,1,0,30.19027
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_31_559.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_31_559.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_31_559.jpg,0,1,0,30.19096
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_31_628.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_31_628.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_31_628.jpg,0,1,0,30.18833
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_31_737.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_31_737.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_31_737.jpg,-0.3,1,0,30.169
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_31_828.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_31_828.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_31_828.jpg,-0.5000001,1,0,30.14594
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_31_931.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_31_931.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_31_931.jpg,-0.7500002,1,0,30.11463
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_32_040.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_32_040.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_32_040.jpg,0,1,0,30.18602
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_32_167.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_32_167.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_32_167.jpg,0,1,0,30.1898
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_32_248.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_32_248.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_32_248.jpg,-0.2,1,0,30.18323
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_32_392.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_32_392.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_32_392.jpg,-0.5500001,1,0,30.14174
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_32_455.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_32_455.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_32_455.jpg,0,1,0,30.18659
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_32_594.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_32_594.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_32_594.jpg,0,1,0,30.19024
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_32_784.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_32_784.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_32_784.jpg,0,1,0,30.19028
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_32_949.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_32_949.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_32_949.jpg,0,1,0,30.19049
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_33_039.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_33_039.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_33_039.jpg,0,1,0,30.19036
C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\center_2019_12_30_09_54_33_118.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\left_2019_12_30_09_54_33_118.jpg,C:\Users\KIIT\Desktop\projet(self_driving_car)\IMG\right_2019_12_30_09_54_33_118.jpg,0,1,0,30.1904
